film_id,film_name,actor_id,actor_name
Q13553645,Trust,Q11887159,Pekka Milonoff
Q15199333,Чужой случай,Q4161676,Artūrs Dimiters
Q15131922,12 могил Ходжи Насреддина,Q4058105,Stalina Azamatova
Q15179319,Semero soldatikov,Q4525659,Irina Shmeleva
Q13156666,"Hello, That's Me!",Q471740,Armen Dzhigarkhanyan
Q13156634,Имя,Q4157492,Oleg Demidov
Q13156635,Исполнение желаний,Q754131,Natalya Bondarchuk
Q13156666,"Hello, That's Me!",Q4164023,Frunze Dovlatyan
Q13156666,"Hello, That's Me!",Q4481436,Natalia Fateeva
Q13156637,Рысь выходит на тропу,Q55103856,Filimon Sergeyev
Q13560069,"Счастья вам, девочки!",Q4518363,Alyona Chukhray
Q13156635,Исполнение желаний,Q1967736,Yevgeni Lebedev
Q13156666,"Hello, That's Me!",Q4322571,Galya Novents
Q13560069,"Счастья вам, девочки!",Q12847121,Valentina Aslanova
Q13553645,Trust,Q433411,Igor Dmitriev
Q13553645,Trust,Q5487427,Eeva-Maija Haukinen
Q13553645,Trust,Q5438663,Risto Mäkelä
Q13416189,The Fastest People in the World,Q4138698,Ramaz Giorgobiani
Q13360042,The Princess and the Pea,Q271630,Alisa Freindlich
Q13560069,"Счастья вам, девочки!",Q12845218,Rəfael Dadaşov
Q13553645,Trust,Q664373,Kirill Lavrov
Q13156635,Исполнение желаний,Q380250,Innokenty Smoktunovsky
Q13553645,Trust,Q2632355,Lev Durov
Q13360042,The Princess and the Pea,Q380250,Innokenty Smoktunovsky
Q13224678,A Literature Lesson,Q717810,Yevgeny Leonov
Q15179319,Semero soldatikov,Q4125117,Aleksandr Vorobyov
Q13224678,A Literature Lesson,Q3061588,Evgeniy Steblov
Q13553645,Trust,Q271485,Margarita Terekhova
Q13553645,Trust,Q3916355,Kosti Klemelä
Q13553645,Trust,Q4452639,Vladimir Tatosov
Q13553438,All remains to people,Q713014,Nikolay Cherkasov
Q13553645,Trust,Q16989662,Terhi Panula
Q14948527,Whirlwind,Q7938514,Vladimir Msryan
Q13553645,Trust,Q11857385,Elina Halttunen
Q13426369,Moon Rainbow,Q2387480,Vladimir Gostyukhin
Q13360042,The Princess and the Pea,Q472024,Vladimir Zeldin
Q13360042,The Princess and the Pea,Q540247,Igor Kvasha
Q13560069,"Счастья вам, девочки!",Q12843450,Nurəngiz Gün
Q13553645,Trust,Q17384671,Veikko Uusimäki
Q15179319,Semero soldatikov,Q4064829,Valentina Ananina
Q15179319,Semero soldatikov,Q4492917,Gennady Frolov
Q13560069,"Счастья вам, девочки!",Q4465673,Hasanagha Turabov
Q13553645,Trust,Q380250,Innokenty Smoktunovsky
Q13156666,"Hello, That's Me!",Q378333,Rolan Bykov
Q15199333,Чужой случай,Q12655055,Gediminas Girdvainis
Q13224672,Убить «Шакала»,Q3061576,Yevgeny Zharikov
Q15179319,Semero soldatikov,Q4341592,Sofia Pavlova
Q13553645,Trust,Q3154381,Irina Miroshnichenko
Q13553645,Trust,Q3462622,Olavi Tuomi
Q13224589,Once Lied,Q4083472,Yury Belyayev
Q15179319,Semero soldatikov,Q4536961,Yuri Yakovlev
Q13553645,Trust,Q314067,Oleg Yankovsky
Q15199333,Чужой случай,Q4388770,Regīna Razuma
Q15131922,12 могил Ходжи Насреддина,Q12838053,Bashir Safaroglu
Q13156666,"Hello, That's Me!",Q4400082,Alevtina Rumyantseva
Q13156666,"Hello, That's Me!",Q4514546,Gary Chernyakhovsky
Q13553645,Trust,Q16989371,Raimo O. Niemi
Q13224678,A Literature Lesson,Q910373,Inna Makarova
Q13156637,Рысь выходит на тропу,Q4218141,Igor Kashintsev
Q13224678,A Literature Lesson,Q2368070,Leonid Kuravlyov
Q13156637,Рысь выходит на тропу,Q16683430,Dmitry Orlovsky
Q13553645,Trust,Q787038,Anatoly Solonitsyn
Q95096623,Когда мне будет 54 года,Q86790863,Evgenia Dobrovolskaya
Q81972525,Чудак-человек,Q4277929,Lyubov Malinovskaya
Q97007308,Otstupnik,Q21133141,Valentina Shendrikova
Q97007308,Otstupnik,Q713877,Gregory Hlady
Q82326622,Unidentified Person,Q4091037,Andrei Boltnev
Q82326622,Unidentified Person,Q4093671,Aleksey Borzunov
Q82326622,Unidentified Person,Q4284027,Nina Maslova
Q86678680,Футболист,Q4252802,Yevgeni Lazarev
Q86678680,Футболист,Q4497702,Boris Khimichev
Q85868074,"Chelovek, kotorogo ya lyublyu",Q4136019,Evgeniy Gerasimov
Q85866833,Сюжет для двух рассказов,Q20742167,Yelena Khromova
Q86191522,The person who doubts,Q28354814,Ivetta Kiseleva
Q86678680,Футболист,Q55101986,Larisa Danilina
Q95096623,Когда мне будет 54 года,Q4397202,Ernst Romanov
Q95096623,Когда мне будет 54 года,Q4420775,Aleksandr Sirin
Q86678680,Футболист,Q4260933,Aristarkh Livanov
Q86191522,The person who doubts,Q4227521,Mikhail Kokshenov
Q97007308,Otstupnik,Q3918030,Mikalay Yaromenka
Q97169434,SV. Spalny vagon,Q13218064,Svetlana Nikolaevna Kryuchkova
Q86678680,Футболист,Q1964037,Valentin Gaft
Q85868074,"Chelovek, kotorogo ya lyublyu",Q4290872,Nikolay Merzlikin
Q95096623,Когда мне будет 54 года,Q4292605,Alla Meshcheryakova
Q82326622,Unidentified Person,Q4216877,Valery Matveyev
Q85866833,Сюжет для двух рассказов,Q4097246,Marina Brusnikina
Q85868074,"Chelovek, kotorogo ya lyublyu",Q1509265,Georgiy Zhzhonov
Q82326622,Unidentified Person,Q4275017,Elena Mayorova
Q96192838,Нужен привратник,Q1965406,Mihai Volontir
Q81972525,Чудак-человек,Q730275,Mikhail Pugovkin
Q81972525,Чудак-человек,Q4421090,Boris Sitko
Q81972525,Чудак-человек,Q4464536,Arkady Trusov
Q85868074,"Chelovek, kotorogo ya lyublyu",Q1316416,Tamara Syomina
Q71417619,Vysshhiy klass,Q1841254,Vyacheslav Nevinny
Q71417619,Vysshhiy klass,Q4063162,Kseniya Alfyorova
Q85866833,Сюжет для двух рассказов,Q466030,Iya Savvina
Q81972525,Чудак-человек,Q4320018,Yelizaveta Nikishchikhina
Q96192838,Нужен привратник,Q12730978,Ion Șcurea
Q96192838,Нужен привратник,Q16335397,Nina Vodă-Mocreac
Q95629834,Ловцы губок,Q2064994,Pavel Pavlenko
Q86678680,Футболист,Q4172578,Victor Dyomin
Q86678680,Футболист,Q4224302,Boris Klyuyev
Q86191522,The person who doubts,Q4246200,Georgi Kulikov
Q71417619,Vysshhiy klass,Q4136019,Evgeniy Gerasimov
Q96192838,Нужен привратник,Q6063372,Ion Ungureanu
Q71417619,Vysshhiy klass,Q23712972,Natalya Khorokhorina
Q86191522,The person who doubts,Q4064829,Valentina Ananina
Q86191522,The person who doubts,Q4492913,Gennady Frolov
Q95096623,Когда мне будет 54 года,Q4095619,Svetlana Bragarnik
Q82326622,Unidentified Person,Q4539548,Igor Yasulovich
Q86678680,Футболист,Q4226459,Kirill Kozakov
Q86678680,Футболист,Q26776886,Nikolay Lazarev
Q86191522,The person who doubts,Q2364264,Oleg Dahl
Q97007308,Otstupnik,Q4082374,Larisa Belogurova
Q93959878,Гольфстрим,Q1964825,Nikolai Burlyayev
Q97169434,SV. Spalny vagon,Q4441794,Viktor Stepanov
Q95629834,Ловцы губок,Q1967346,Otar Koberidze
Q95629834,Ловцы губок,Q4482916,Vladimir Ferapontov
Q71417619,Vysshhiy klass,Q282818,Irina Alfyorova
Q82326622,Unidentified Person,Q4315985,Aleksandr Negreba
Q97007308,Otstupnik,Q4302760,Karina Moritts
Q95096623,Когда мне будет 54 года,Q12835626,Aleksey Safonov
Q71417619,Vysshhiy klass,Q4265604,Vsevolod Shilovsky
Q71417619,Vysshhiy klass,Q4397484,Anatoliy Romashin
Q84994518,Пора красных яблок,Q111337184,Nelli Volshaninova
Q86678680,Футболист,Q2628071,Mikhail Kozakov
Q86191522,The person who doubts,Q544810,Valentina Talyzina
Q95096623,Когда мне будет 54 года,Q4500608,Aleksandr Khochinsky
Q82326622,Unidentified Person,Q4217910,Vladimir Kachan
Q82326622,Unidentified Person,Q4539782,Tamara Yatsenko
Q101683087,The Pretender,Q468271,Emília Vášáryová
Q97416276,Nam zdes zhit,Q4125049,Zinaida Vorkul
Q101683087,The Pretender,Q12766021,František Kovár
Q101683087,The Pretender,Q2632355,Lev Durov
Q97169434,SV. Spalny vagon,Q4151703,Larisa Guzeyeva
Q97416276,Nam zdes zhit,Q4227521,Mikhail Kokshenov
Q101683087,The Pretender,Q1195638,Ladislav Chudík
Q97169434,SV. Spalny vagon,Q2629207,Vladimir Khotinenko
Q101683087,The Pretender,Q4393140,Mikhail Remizov
Q98115194,Zhensky den,Q4095399,Igor Bochkin
Q101683087,The Pretender,Q68537,Lyudmila Gurchenko
Q101683087,The Pretender,Q471740,Armen Dzhigarkhanyan
Q101683087,The Pretender,Q108225137,Ivan Matulík
Q97182458,В город пришла беда,Q4141936,Kira Golovko
Q101683087,The Pretender,Q15276626,Zdena Grúberová
Q98115206,Superment,Q4082232,Klara Belova
Q98080434,"Круиз, или разводное путешествие",Q4172541,Anatoliy Dyachenko
Q97279197,O chyom molchala tayga,Q1509265,Georgiy Zhzhonov
Q98115206,Superment,Q2372864,Archil Gomiashvili
Q98115194,Zhensky den,Q470452,Anna Samokhina
Q101683087,The Pretender,Q4276040,Lyudmila Maksakova
Q98115194,Zhensky den,Q4298547,Vasiliy Mishchenko
Q101683087,The Pretender,Q12767674,Ivan Letko
Q98115194,Zhensky den,Q4056750,Tatyana Agafonova
Q98115194,Zhensky den,Q4290347,Maya Menglet
Q97416276,Nam zdes zhit,Q4217976,German Kachin
Q97416276,Nam zdes zhit,Q4104717,Yury Vasilyev
Q97182458,В город пришла беда,Q4199970,Danylo Ilchenko
Q98080434,"Круиз, или разводное путешествие",Q4093660,Yelena Borzova
Q105763622,First Snow,Q15632968,Natalya Velichko
Q97416276,Nam zdes zhit,Q4103367,Aleksey Vanin
Q97416276,Nam zdes zhit,Q4443038,Danuta Stolyarskaya
Q97182458,В город пришла беда,Q4341960,Eduards Pāvuls
Q98080434,"Круиз, или разводное путешествие",Q4264383,Arnis Licitis
Q105763622,First Snow,Q4265993,Aleksei Loktev
Q105763622,First Snow,Q4314660,Rodion Nakhapetov
Q97416276,Nam zdes zhit,Q4191151,Vladimir Zemlyanikin
Q97169434,SV. Spalny vagon,Q3061588,Evgeniy Steblov
Q97169434,SV. Spalny vagon,Q4199553,Vladimir Ilyin
Q97416276,Nam zdes zhit,Q471740,Armen Dzhigarkhanyan
Q101683087,The Pretender,Q782176,Leonid Filatov
Q101683087,The Pretender,Q4397133,Boris Romanov
Q98115206,Superment,Q4065444,Vadim Andreyev
Q97169434,SV. Spalny vagon,Q4258992,Avangard Leontiev
Q97416276,Nam zdes zhit,Q19754429,Nataliya Vikhrova
Q101683087,The Pretender,Q1987569,Leonid Kanevsky
Q101683087,The Pretender,Q784509,Yury Yakovlev
Q97416276,Nam zdes zhit,Q4235835,Viktor Kosykh
Q97416276,Nam zdes zhit,Q4371675,Nikita Pomerantsev
Q97169434,SV. Spalny vagon,Q4424615,Viktor Smirnov
Q97416276,Nam zdes zhit,Q449925,Natalya Andrejchenko
Q107208825,Ubiytsa,Q1717612,Vladimir Antonik
Q109371520,Travel to another city,Q4366757,Mikhail Pogorzhelsky
Q109371520,Travel to another city,Q4362693,Tatyana Piletskaya
Q109371520,Travel to another city,Q664373,Kirill Lavrov
Q109371520,Travel to another city,Q4230670,Elena Kondulainen
Q109371520,Travel to another city,Q4520202,Yevgeni Shapiro
Q107208825,Ubiytsa,Q4093660,Yelena Borzova
Q109371520,Travel to another city,Q4380980,Viktor Proskurin
Q107208825,Ubiytsa,Q4150143,Roman Gromadskiy
Q109371520,Travel to another city,Q2641455,Irina Kupchenko
Q109371520,Travel to another city,Q4143593,Igor Gorbachyov
Q109371520,Travel to another city,Q4174188,Mikhail Yezepov
Q105763622,First Snow,Q265610,Zhanna Prokhorenko
Q116865186,"Skolko let, skolko zim!",Q26047,Leonid Kmit
Q116851353,Jump from Roof,Q4277588,Larisa Malevannaya
Q116865185,Alymkan,Q20628856,Dooronbek Sadyrbayev
Q111678832,"До свидания, Медео!",Q12024124,Jaroslav Vozáb
Q113005250,Arman,Q19615511,Nurmuxan Janturin
Q113673934,Raspisaniye na zavtra,Q106620700,Nina Zotkina
Q113673934,Raspisaniye na zavtra,Q12123646,Tatyana Mitrushina
Q109371520,Travel to another city,Q433411,Igor Dmitriev
Q111678832,"До свидания, Медео!",Q1729212,Karel Černoch
Q113673934,Raspisaniye na zavtra,Q3454045,Anatoly Alexine
Q113673934,Raspisaniye na zavtra,Q15069702,Igor Kosukhin
Q113673934,Raspisaniye na zavtra,Q28355951,Klementina Rostovtseva
Q116865186,"Skolko let, skolko zim!",Q960027,Aleksandr Demyanenko
Q113005250,Arman,Q116865191,Roza Ryskeldinova
Q116865186,"Skolko let, skolko zim!",Q4249863,Valentina Pavlovna Koetsenko
Q116865186,"Skolko let, skolko zim!",Q4265123,Tamara Loginova
Q111678832,"До свидания, Медео!",Q288578,Helena Vondráčková
Q111678832,"До свидания, Медео!",Q1363652,Oldřich Kaiser
Q111678832,"До свидания, Медео!",Q7938856,Vladimír Šmeral
Q116865185,Alymkan,Q20628795,Iskra Rayymkulova
Q109371520,Travel to another city,Q314151,Petr Shelokhonov
Q109943650,Run around a sofa,Q4424641,Vladimir Smirnov
Q111678832,"До свидания, Медео!",Q45396,Roza Rymbayeva
Q116865186,"Skolko let, skolko zim!",Q116865188,Ninel Zhukovska
Q111678832,"До свидания, Медео!",Q1417643,Jiří Lábus
Q113673934,Raspisaniye na zavtra,Q1069040,Oleg Zhakov
Q116865185,Alymkan,Q116865191,Roza Ryskeldinova
Q113353386,Khochu verit,Q12835626,Aleksey Safonov
Q116851353,Jump from Roof,Q721148,Vitaly Solomin
Q111678832,"До свидания, Медео!",Q12037255,Milan Mach
Q113353386,Khochu verit,Q8061601,Yury Lavrov
Q113673934,Raspisaniye na zavtra,Q28874022,Aleksandr Kuznetsov
Q116851353,Jump from Roof,Q4428290,Maria Solomina
Q113353386,Khochu verit,Q12115088,Yekaterina Krupennikova
Q116865210,Dva shaga do tishiny,Q4404144,Ołeh Sawkin
Q116865195,Vozvrashcheniye Kosta,Q4465392,Yelena Tumenova
Q24340,Anna Karamazoff,Q4481436,Natalia Fateeva
Q116865185,Alymkan,Q4250598,Baken Kydykeyeva
Q116865185,Alymkan,Q13168420,Jumadylov Sovetbek
Q116865204,The Nose,Q1977703,Pavel Luspekayev
Q116865195,Vozvrashcheniye Kosta,Q47452962,Maïrbék Ikáev
Q116865204,The Nose,Q1623429,Oleg Borisov
Q116865204,The Nose,Q4275414,Lyudmila Makarova
Q15270523,Включите северное сияние,Q41536238,Igor Merkulov
Q15270534,Eighth World Wonder,Q4428151,Lyudmila Solodenko
Q46533,Favorites of the Moon,Q3085357,François Michel
Q24340,Anna Karamazoff,Q106099,Jeanne Moreau
Q29816,Mother,Q502651,Andrey Myagkov
Q46533,Favorites of the Moon,Q2965738,Christiane Bailly
Q24340,Anna Karamazoff,Q1964487,Yelena Solovey
Q15270534,Eighth World Wonder,Q4237373,Tatyana Kravchenko
Q29816,Mother,Q3400285,Dmitry Pevtsov
Q29816,Mother,Q4255257,Liubomiras Laucevičius
Q29816,Mother,Q4389429,Viktor Rakov
Q15270456,Абитуриентка,Q4282796,Sergey Martynov
Q32686,Yor-yor,Q10796756,Bakhtiyor Ikhtiyarov
Q46533,Favorites of the Moon,Q3126919,Hans-Peter Cloos
Q46533,Favorites of the Moon,Q3168989,Jean-Pierre Beauviala
Q53105,Moscow Does Not Believe in Tears,Q339581,Aleksey Batalov
Q15270534,Eighth World Wonder,Q4151274,Irina Gubanova
Q24340,Anna Karamazoff,Q2369235,Pyotr Mamonov
Q15270480,The white piano,Q4521494,Nina Shatskaya
Q15270523,Включите северное сияние,Q4258887,Yevgeny Leonov-Gladyshev
Q15270523,Включите северное сияние,Q4401835,Ivan Ryzhov
Q36169,"Zemlya, do vostrebovaniya",Q614494,Oleg Strizhenov
Q15270502,В лазоревой степи,Q1967150,Sergey Shakurov
Q46533,Favorites of the Moon,Q355835,Mathieu Amalric
Q15270456,Абитуриентка,Q4290873,Mykola Merzlykin
Q24340,Anna Karamazoff,Q713877,Gregory Hlady
Q53105,Moscow Does Not Believe in Tears,Q1710233,Liya Akhedzhakova
Q15270492,Bolshoy tramplin,Q4112451,Emmanuil Vitorgan
Q15270480,The white piano,Q4073124,Ruslan Akhmetov
Q15270523,Включите северное сияние,Q3183886,Konstantin Stepankov
Q53105,Moscow Does Not Believe in Tears,Q4102124,Natalya Vavilova
Q53105,Moscow Does Not Believe in Tears,Q4402599,Raisa Ryazanova
Q15270523,Включите северное сияние,Q4330943,Lyusyena Ovchinnikova
Q15270488,Большое приключение,Q3918042,Vladimir Samoylov
Q15270523,Включите северное сияние,Q7226703,Olga Mateshko
Q46533,Favorites of the Moon,Q3303431,Maïté Nahyr
Q53105,Moscow Does Not Believe in Tears,Q466139,Oleg Tabakov
Q53105,Moscow Does Not Believe in Tears,Q1962742,Irina Muravyova
Q15270488,Большое приключение,Q3919055,Galina Makarova
Q15270502,В лазоревой степи,Q13133849,Pavel Kormunin
Q29816,Mother,Q447069,Inna Churikova
Q29816,Mother,Q1046136,Antonella Interlenghi
Q53105,Moscow Does Not Believe in Tears,Q380250,Innokenty Smoktunovsky
Q15270480,The white piano,Q718622,Frunzik Mkrtchyan
Q29816,Mother,Q2003967,Andrei Rostotsky
Q15270485,Боба и слон,Q4526867,Georgy Shtil
Q46533,Favorites of the Moon,Q1736658,Katja Rupé
Q29816,Mother,Q380250,Innokenty Smoktunovsky
Q46533,Favorites of the Moon,Q3345892,Noël Simsolo
Q46533,Favorites of the Moon,Q3367266,Pascal Aubier
Q15270534,Eighth World Wonder,Q4164021,Leonid Dovlatov
Q15270534,Eighth World Wonder,Q4495402,Yelena Khanga
Q15270523,Включите северное сияние,Q1509164,Georgy Millyar
Q53105,Moscow Does Not Believe in Tears,Q2995395,Vera Alentova
Q15270480,The white piano,Q4058105,Stalina Azamatova
Q48904,Wonderful Apples,Q12840463,Hüseynağa Sadıqov
Q15270523,Включите северное сияние,Q4462709,Inga Tretiakova
Q46533,Favorites of the Moon,Q2897859,Bernard Eisenschitz
Q29816,Mother,Q1967525,Alexey Buldakov
Q15270485,Боба и слон,Q13415809,Gely Sysoyev
Q15270485,Боба и слон,Q4243593,Irina Yuryevna Kuberskaya
Q29816,Mother,Q61322,Mario Adorf
Q15270480,The white piano,Q1366549,Aleksei Makarovich Smirnov
Q15270523,Включите северное сияние,Q4401735,Valery Ryzhakov
Q15270523,Включите северное сияние,Q1979233,Pyotr Sobolevsky
Q24340,Anna Karamazoff,Q4123391,Olga Volkova
Q15270523,Включите северное сияние,Q4453982,Valentina Petrovna Telegina
Q15270488,Большое приключение,Q4521937,Vladimir Shevelkov
Q15270524,Little Fish In Love,Q28530501,Galina Shetenova
Q32686,Yor-yor,Q4099944,Shukur Burkhanov
Q24340,Anna Karamazoff,Q1710112,Svetlana Nemolayeva
Q24340,Anna Karamazoff,Q2623285,Yury Solomin
Q24340,Anna Karamazoff,Q4112451,Emmanuil Vitorgan
Q15270456,Абитуриентка,Q4314290,Nataliya Naum
Q15270511,Везучая,Q4275017,Elena Mayorova
Q15270488,Большое приключение,Q84049081,Alena Pastrevich
Q15270502,В лазоревой степи,Q1967736,Yevgeni Lebedev
Q46533,Favorites of the Moon,Q375191,László Szabó
Q15270456,Абитуриентка,Q4522310,Irina Shevchuk
Q15270456,Абитуриентка,Q4099214,Irina Bunina
Q53105,Moscow Does Not Believe in Tears,Q264959,Leonid Vladimirovich Kharitonov
Q15270765,Mikhaylo Lomonosov,Q4084046,Aleksandr Berda
Q15270765,Mikhaylo Lomonosov,Q4170120,Andrey Dudarenko
Q15270765,Mikhaylo Lomonosov,Q4497702,Boris Khimichev
Q15270722,Private Life of Kuzyayev Valentin,Q4226282,Aleksey Kozhevnikov
Q15270536,Вот моя деревня…,Q4400363,Nina Ruslanova
Q15270611,Дрянь,Q4077738,Vyacheslav Baranov
Q15270765,Mikhaylo Lomonosov,Q4097357,Valentin Bryleev
Q15270765,Mikhaylo Lomonosov,Q4178238,Aleksei Zharkov
Q15270765,Mikhaylo Lomonosov,Q4260933,Aristarkh Livanov
Q15270765,Mikhaylo Lomonosov,Q4321282,Aleksey Nikulnikov
Q15270765,Mikhaylo Lomonosov,Q4370196,Marina Politseymako
Q15270765,Mikhaylo Lomonosov,Q4416771,Viktor Sergachyov
Q15270765,Mikhaylo Lomonosov,Q4453791,Georgy Teykh
Q15270765,Mikhaylo Lomonosov,Q4518122,Vladimir Chuprikov
Q15270765,Mikhaylo Lomonosov,Q4538670,Leonid Yarmolnik
Q15270765,Mikhaylo Lomonosov,Q16645272,Valery Dolzhenkov
Q15270722,Private Life of Kuzyayev Valentin,Q4199839,Viktor Ilichyov
Q15270765,Mikhaylo Lomonosov,Q14491852,Sergey Taramaev
Q15270765,Mikhaylo Lomonosov,Q4104058,Sergey Varchuk
Q15270765,Mikhaylo Lomonosov,Q4155996,Evgeny Dvorzhetsky
Q15270559,Год хорошего ребёнка,Q372234,Semyon Farada
Q15270760,Mirgorod and Its Inhabitants,Q2026191,Fyodar Shmakaw
Q15270570,"Gosudarstvennaya granitsa: My nash, my novyy...",Q2119044,Igor Starygin
Q15270536,Вот моя деревня…,Q4481504,Aleksandr Fatyushin
Q15270534,Eighth World Wonder,Q1710233,Liya Akhedzhakova
Q15270611,Дрянь,Q4282737,Aleksandr Martynov
Q15270570,"Gosudarstvennaya granitsa: My nash, my novyy...",Q4157950,Aleksandr Denisov
Q15270760,Mirgorod and Its Inhabitants,Q603381,Nikolai Grinko
Q15270536,Вот моя деревня…,Q1967525,Alexey Buldakov
Q15270723,Личной безопасности не гарантирую…,Q2081886,Leonhard Merzin
Q15270559,Год хорошего ребёнка,Q2632355,Lev Durov
Q15270570,"Gosudarstvennaya granitsa: My nash, my novyy...",Q257901,Vija Artmane
Q15270746,Меня это не касается,Q1958260,Aleksandr Zbruyev
Q15270536,Вот моя деревня…,Q4477603,Nina Usatova
Q15270723,Личной безопасности не гарантирую…,Q2306866,Ivars Kalniņš
Q15270760,Mirgorod and Its Inhabitants,Q4083903,Bohdan Beniuk
Q15270611,Дрянь,Q4397202,Ernst Romanov
Q15270573,The Garnet Bracelet,Q15076764,Igor Ozerov
Q15270714,Summer Trip to the Sea,Q4422290,Nikolai Skorobogatov
Q15270723,Личной безопасности не гарантирую…,Q4303011,Semyon Morozov
Q15270570,"Gosudarstvennaya granitsa: My nash, my novyy...",Q4172184,Marina Dyuzheva
Q15270570,"Gosudarstvennaya granitsa: My nash, my novyy...",Q4293608,August Milovanov
Q15270760,Mirgorod and Its Inhabitants,Q571006,Victor Pavlov
Q15270559,Год хорошего ребёнка,Q544810,Valentina Talyzina
Q15270760,Mirgorod and Its Inhabitants,Q2368070,Leonid Kuravlyov
Q15270570,"Gosudarstvennaya granitsa: My nash, my novyy...",Q1713901,Yuriy Kayurov
Q15270721,Личная жизнь директора,Q4379461,Valeriy Priyomykhov
Q15270570,"Gosudarstvennaya granitsa: My nash, my novyy...",Q4397202,Ernst Romanov
Q15270765,Mikhaylo Lomonosov,Q4104514,Anatoly Vasilyev
Q15270765,Mikhaylo Lomonosov,Q4178577,Elvyra Žebertavičiūtė
Q15270765,Mikhaylo Lomonosov,Q4224302,Boris Klyuyev
Q15270765,Mikhaylo Lomonosov,Q4291041,Pyotr Merkuryev
Q15270765,Mikhaylo Lomonosov,Q4380349,Nikolay Prokopovich
Q15270765,Mikhaylo Lomonosov,Q4297296,Aleksandr Mikhaylov
Q15270765,Mikhaylo Lomonosov,Q4173711,Anatoly Yegorov
Q15270760,Mirgorod and Its Inhabitants,Q4282079,Rimma Markova
Q15270611,Дрянь,Q4491501,Oleg Fomin
Q15270765,Mikhaylo Lomonosov,Q15064610,Vladimir Bolshov
Q15270765,Mikhaylo Lomonosov,Q4215522,Nikolay Kornoukhov
Q15270765,Mikhaylo Lomonosov,Q4227334,Sergey Kokovkin
Q15270765,Mikhaylo Lomonosov,Q4382330,Aleksandr Proshkin
Q15270765,Mikhaylo Lomonosov,Q4441794,Viktor Stepanov
Q15270765,Mikhaylo Lomonosov,Q4123310,Igor Volkov
Q15270559,Год хорошего ребёнка,Q13218071,Aleksandr Loye
Q15270760,Mirgorod and Its Inhabitants,Q4274424,Yuriy Mazhuha
Q15270760,Mirgorod and Its Inhabitants,Q4275221,Roza Makagonova
Q15270723,Личной безопасности не гарантирую…,Q4227521,Mikhail Kokshenov
Q15270570,"Gosudarstvennaya granitsa: My nash, my novyy...",Q4260933,Aristarkh Livanov
Q15270616,"Ждите меня, острова!",Q4236741,Afanasy Kochetkov
Q15270746,Меня это не касается,Q4157598,Yury Demich
Q15270765,Mikhaylo Lomonosov,Q4152656,Andrey Gusev
Q15270765,Mikhaylo Lomonosov,Q13218029,Yana Druz
Q15270765,Mikhaylo Lomonosov,Q4072605,Valery Alekseyevich Afanasyev
Q15270765,Mikhaylo Lomonosov,Q4226459,Kirill Kozakov
Q15270765,Mikhaylo Lomonosov,Q4258799,Yuri Leonidov
Q15270765,Mikhaylo Lomonosov,Q4261367,Ilze Liepa
Q15270765,Mikhaylo Lomonosov,Q4365356,Boris Plotnikov
Q15270765,Mikhaylo Lomonosov,Q4536969,Marina Yakovleva
Q15270765,Mikhaylo Lomonosov,Q4125637,Ivan Voronov
Q15270536,Вот моя деревня…,Q4347671,Aleksandr Pashutin
Q15270765,Mikhaylo Lomonosov,Q4371410,Lyudmila Polyakova
Q15270619,Женщина для всех,Q1970312,Larisa Udovichenko
Q15270746,Меня это не касается,Q4371812,Irina Ponarovskaya
Q15270765,Mikhaylo Lomonosov,Q4091037,Andrei Boltnev
Q15270765,Mikhaylo Lomonosov,Q4168406,Georgy Drozd
Q15270765,Mikhaylo Lomonosov,Q4368177,Andrey Podoshian
Q15270765,Mikhaylo Lomonosov,Q4405209,Natalya Sayko
Q15270765,Mikhaylo Lomonosov,Q15064323,Nikolay Barmin
Q15270765,Mikhaylo Lomonosov,Q4492999,Anna Frolovtseva
Q15270765,Mikhaylo Lomonosov,Q4521816,Aleksandr Shvorin
Q15270536,Вот моя деревня…,Q4148283,Larisa Grebenshchikova
Q15270748,Место под солнцем,Q4428053,Ivan Solovyov
Q15270765,Mikhaylo Lomonosov,Q4365380,Sergey Plotnikov
Q15270765,Mikhaylo Lomonosov,Q4420775,Aleksandr Sirin
Q15270722,Private Life of Kuzyayev Valentin,Q4526867,Georgy Shtil
Q15270848,Необыкновенное лето,Q1967736,Yevgeni Lebedev
Q15271000,Salon krasoty,Q4104765,Tatyana Vasileva
Q15270848,Необыкновенное лето,Q4342841,Oleg Palmov
Q15270765,Mikhaylo Lomonosov,Q4055672,Alyaksandr Avyerkaw
Q15270857,Никудышная,Q4286240,Olga Mashnaya
Q15270985,Путешествие будет приятным,Q4198792,Veronika Izotova
Q15270765,Mikhaylo Lomonosov,Q516935,Jüri Järvet
Q15270960,Plead Guilty,Q4526400,Dmitry Shparo
Q15270848,Необыкновенное лето,Q4362031,Irina Pechernikova
Q15270953,True of Lieutenant Klimov,Q2003967,Andrei Rostotsky
Q15270889,Они живут рядом,Q4093818,Aleksandr Borisov
Q15270765,Mikhaylo Lomonosov,Q2427354,Gennady Yukhtin
Q15270980,Straight Line,Q4314660,Rodion Nakhapetov
Q15270848,Необыкновенное лето,Q4157598,Yury Demich
Q15270765,Mikhaylo Lomonosov,Q4055715,Nikolay Averyushkin
Q15270922,Под крышами Монмартра,Q620653,Alexander Kaidanovsky
