header_id,occures_in
C2_facs_42_tr_1700919549,C1_facs_125_region_1700262591140_1592
C2_facs_42_tr_1700919549,C1_facs_223_tr_1700432393
C2_facs_42_tr_1700919549,C1_facs_240_tr_1700431290
C2_facs_42_tr_1700919549,C1_facs_293_tr_1700322596
C2_facs_42_tr_1700919549,C1_facs_491_tr_1700429822
C2_facs_42_tr_1700919549,C1_facs_500_tr_1700429575
C2_facs_42_tr_1700919549,C2_facs_372_tr_1700920406
C2_facs_42_tr_1700919549,C2_facs_404_tr_1700919280
C2_facs_43_tr_1700919785,C1_facs_28_tr_1700316455
C2_facs_43_tr_1700919785,C1_facs_40_tr_1700322718
C2_facs_43_tr_1700919785,C1_facs_48_tr_1700322787
C2_facs_43_tr_1700919785,C1_facs_51_tr_1700383900
C2_facs_43_tr_1700919785,C1_facs_76_tr_1700432418
C2_facs_43_tr_1700919785,C1_facs_78_tr_1700431274
C2_facs_43_tr_1700919785,C1_facs_95_tr_1700430659
C2_facs_43_tr_1700919785,C1_facs_104_tr_1700430018
C2_facs_43_tr_1700919785,C1_facs_113_tr_1700431583
C2_facs_43_tr_1700919785,C1_facs_124_region_1700261824321_1481
C2_facs_43_tr_1700919785,C1_facs_160_tr_1700430347
C2_facs_43_tr_1700919785,C1_facs_175_tr_1700431035
C2_facs_43_tr_1700919785,C1_facs_179_tr_1700430849
C2_facs_43_tr_1700919785,C1_facs_182_tr_1700431041
C2_facs_43_tr_1700919785,C1_facs_191_tr_1700431335
C2_facs_43_tr_1700919785,C1_facs_195_tr_1700429865
C2_facs_43_tr_1700919785,C1_facs_202_tr_1700385687
C2_facs_43_tr_1700919785,C1_facs_207_tr_1700385666
C2_facs_43_tr_1700919785,C1_facs_220_tr_1700429802
C2_facs_43_tr_1700919785,C1_facs_240_tr_1700431281
C2_facs_43_tr_1700919785,C1_facs_245_tr_1701613337
C2_facs_43_tr_1700919785,C1_facs_272_tr_1700432072
C2_facs_43_tr_1700919785,C1_facs_278_tr_1700430262
C2_facs_43_tr_1700919785,C1_facs_301_tr_1700429772
C2_facs_43_tr_1700919785,C1_facs_304_tr_1700430383
C2_facs_43_tr_1700919785,C1_facs_308_tr_1700431068
C2_facs_43_tr_1700919785,C1_facs_315_tr_1700432195
C2_facs_43_tr_1700919785,C1_facs_319_tr_1701613179
C2_facs_43_tr_1700919785,C1_facs_321_tr_1700431779
C2_facs_43_tr_1700919785,C1_facs_333_tr_1700431829
C2_facs_43_tr_1700919785,C1_facs_338_tr_1700430588
C2_facs_43_tr_1700919785,C1_facs_359_tr_1700322698
C2_facs_43_tr_1700919785,C1_facs_371_tr_1700431731
C2_facs_43_tr_1700919785,C1_facs_419_tr_1700430044
C2_facs_43_tr_1700919785,C1_facs_421_tr_1700430297
C2_facs_43_tr_1700919785,C1_facs_424_tr_1700431743
C2_facs_43_tr_1700919785,C1_facs_431_tr_1700430844
C2_facs_43_tr_1700919785,C1_facs_440_tr_1700431082
C2_facs_43_tr_1700919785,C1_facs_446_tr_1700432173
C2_facs_43_tr_1700919785,C1_facs_451_tr_1700430473
C2_facs_43_tr_1700919785,C1_facs_477_tr_1700432537
C2_facs_43_tr_1700919785,C1_facs_494_tr_1700432453
C2_facs_43_tr_1700919785,C1_facs_502_tr_1701613207
C2_facs_43_tr_1700919785,C1_facs_504_tr_1700430233
C2_facs_43_tr_1700919785,C1_facs_512_tr_1700429949
C2_facs_43_tr_1700919785,C1_facs_513_tr_1700429828
C2_facs_43_tr_1700919785,C1_facs_520_tr_1700431295
C2_facs_43_tr_1700919785,C2_facs_3_tr_1700919157
C2_facs_43_tr_1700919785,C2_facs_8_tr_1700920080
C2_facs_43_tr_1700919785,C2_facs_13_tr_1700919864
C2_facs_43_tr_1700919785,C2_facs_16_tr_1700921714
C2_facs_43_tr_1700919785,C2_facs_29_tr_1700920923
C2_facs_43_tr_1700919785,C2_facs_44_tr_1700919395
C2_facs_43_tr_1700919785,C2_facs_45_tr_1700921187
C2_facs_43_tr_1700919785,C2_facs_55_tr_1700920901
C2_facs_43_tr_1700919785,C2_facs_75_tr_1700921444
C2_facs_43_tr_1700919785,C2_facs_129_tr_1700919780
C2_facs_43_tr_1700919785,C2_facs_134_tr_1700920785
C2_facs_43_tr_1700919785,C2_facs_134_tr_1700920792
C2_facs_43_tr_1700919785,C2_facs_135_tr_1700919063
C2_facs_43_tr_1700919785,C2_facs_146_tr_1700919807
C2_facs_43_tr_1700919785,C2_facs_161_tr_1700921706
C2_facs_43_tr_1700919785,C2_facs_165_tr_1700919712
C2_facs_43_tr_1700919785,C2_facs_173_tr_1700921642
C2_facs_43_tr_1700919785,C2_facs_175_tr_1700919508
C2_facs_43_tr_1700919785,C2_facs_178_tr_1700920151
C2_facs_43_tr_1700919785,C2_facs_207_tr_1700919737
C2_facs_43_tr_1700919785,C2_facs_227_tr_1700921542
C2_facs_43_tr_1700919785,C2_facs_228_tr_1700919070
C2_facs_43_tr_1700919785,C2_facs_233_tr_1700919021
C2_facs_43_tr_1700919785,C2_facs_233_tr_1700919018
C2_facs_43_tr_1700919785,C2_facs_237_tr_1700920126
C2_facs_43_tr_1700919785,C2_facs_249_tr_1700918985
C2_facs_43_tr_1700919785,C2_facs_251_tr_1700918727
C2_facs_43_tr_1700919785,C2_facs_266_tr_1700921427
C2_facs_43_tr_1700919785,C2_facs_268_tr_1700920237
C2_facs_43_tr_1700919785,C2_facs_277_tr_1700919380
C2_facs_43_tr_1700919785,C2_facs_287_tr_1700920349
C2_facs_43_tr_1700919785,C2_facs_289_tr_1700921019
C2_facs_43_tr_1700919785,C2_facs_301_tr_1700919726
C2_facs_43_tr_1700919785,C2_facs_303_tr_1700920592
C2_facs_43_tr_1700919785,C2_facs_311_tr_1700920739
C2_facs_43_tr_1700919785,C2_facs_312_tr_1700918768
C2_facs_43_tr_1700919785,C2_facs_327_tr_1700919873
C2_facs_43_tr_1700919785,C2_facs_331_tr_1700921301
C2_facs_43_tr_1700919785,C2_facs_359_tr_1700919978
C2_facs_43_tr_1700919785,C2_facs_359_tr_1700919979
C2_facs_43_tr_1700919785,C2_facs_360_tr_1700920342
C2_facs_43_tr_1700919785,C2_facs_367_tr_1700919367
C2_facs_43_tr_1700919785,C2_facs_367_tr_1700919362
C2_facs_43_tr_1700919785,C2_facs_372_tr_1700920406
C2_facs_43_tr_1700919785,C2_facs_394_tr_1700919346
C2_facs_43_tr_1700919785,C2_facs_401_tr_1700920745
C2_facs_43_tr_1700919785,C2_facs_413_tr_1700918921
C2_facs_43_tr_1700919785,C2_facs_424_tr_1700921621
C2_facs_43_tr_1700919785,C2_facs_426_tr_1700921386
C2_facs_43_tr_1700919785,C2_facs_432_tr_1700921031
C2_facs_43_tr_1700919785,C2_facs_433_tr_1700921203
C2_facs_49_tr_1700920959,C1_facs_434_tr_1700432631
C2_facs_50_tr_1700920553,C1_facs_505_tr_1700432104
C2_facs_50_tr_1700920557,C2_facs_25_tr_1700918960
C2_facs_50_tr_1700920557,C2_facs_51_tr_1700918947
C2_facs_50_tr_1700920557,C2_facs_265_tr_1700921102
C2_facs_51_tr_1700918943,C2_facs_156_tr_1700918810
C2_facs_51_tr_1700918943,C2_facs_279_tr_1700918630
C2_facs_51_tr_1700918946,C2_facs_405_tr_1700919505
C2_facs_54_tr_1700919629,C1_facs_19_region_1700257789922_855
C2_facs_54_tr_1700919629,C1_facs_98_tr_1700430563
C2_facs_54_tr_1700919629,C1_facs_500_tr_1700429578
C2_facs_54_tr_1700919629,C2_facs_66_tr_1700920175
C2_facs_54_tr_1700919629,C2_facs_143_tr_1700920754
C2_facs_54_tr_1700919630,C1_facs_278_tr_1700430262
C2_facs_54_tr_1700919630,C2_facs_301_tr_1700919726
C2_facs_55_tr_1700920901,C1_facs_66_tr_1700383968
C2_facs_55_tr_1700920901,C1_facs_66_tr_1700383969
C2_facs_55_tr_1700920901,C1_facs_75_tr_1700432234
C2_facs_55_tr_1700920901,C1_facs_89_tr_1700429395
C2_facs_55_tr_1700920901,C1_facs_96_tr_1700430648
C2_facs_55_tr_1700920901,C1_facs_142_tr_1700431011
C2_facs_55_tr_1700920901,C1_facs_201_tr_1700385707
C2_facs_55_tr_1700920901,C1_facs_232_tr_1700432227
C2_facs_55_tr_1700920901,C1_facs_264_tr_1700431058
C2_facs_55_tr_1700920901,C1_facs_308_tr_1700431068
C2_facs_55_tr_1700920901,C1_facs_362_tr_1700322813
C2_facs_55_tr_1700920901,C1_facs_433_tr_1700431448
C2_facs_55_tr_1700920901,C1_facs_498_tr_1700430522
C2_facs_55_tr_1700920901,C2_facs_44_tr_1700919395
C2_facs_55_tr_1700920901,C2_facs_45_tr_1700921187
C2_facs_55_tr_1700920901,C2_facs_88_tr_1700919411
C2_facs_55_tr_1700920901,C2_facs_155_tr_1700921121
C2_facs_55_tr_1700920901,C2_facs_156_tr_1700918813
C2_facs_55_tr_1700920901,C2_facs_178_tr_1700920151
C2_facs_55_tr_1700920901,C2_facs_218_tr_1700920312
C2_facs_55_tr_1700920901,C2_facs_221_tr_1700920198
C2_facs_55_tr_1700920901,C2_facs_238_tr_1700920107
C2_facs_55_tr_1700920901,C2_facs_323_tr_1700920983
C2_facs_55_tr_1700920901,C2_facs_369_tr_1700920088
C2_facs_55_tr_1700920901,C2_facs_387_tr_1700920208
C2_facs_58_tr_1700921046,C1_facs_493_tr_1700430830
C2_facs_58_tr_1700921046,C2_facs_57_tr_1700921047
C2_facs_60_tr_1700918923,C1_facs_121_region_1700261005294_1293
C2_facs_62_tr_1700918750,C2_facs_68_tr_1700918700
C2_facs_64_tr_1700921170,C1_facs_36_tr_1700316546
C2_facs_64_tr_1700921170,C1_facs_144_tr_1700430119
C2_facs_64_tr_1700921170,C1_facs_202_tr_1700385686
C2_facs_64_tr_1700921170,C1_facs_277_tr_1700432188
C2_facs_64_tr_1700921170,C1_facs_464_tr_1700431997
C2_facs_64_tr_1700921170,C1_facs_485_tr_1700430934
C2_facs_64_tr_1700921170,C2_facs_65_tr_1700919454
C2_facs_64_tr_1700921170,C2_facs_149_tr_1700920238
C2_facs_64_tr_1700921170,C2_facs_205_tr_1700920250
C2_facs_64_tr_1700921170,C2_facs_285_tr_1700919453
C2_facs_64_tr_1700921170,C2_facs_334_tr_1700919678
C2_facs_64_tr_1700921170,C2_facs_416_tr_1700918925
C2_facs_64_tr_1700921170,C2_facs_429_tr_1700920476
C2_facs_65_tr_1700919453,C1_facs_3_region_1699102206352_41
C2_facs_65_tr_1700919453,C1_facs_23_tr_1700316564
C2_facs_65_tr_1700919453,C1_facs_477_tr_1700432539
C2_facs_65_tr_1700919453,C2_facs_173_tr_1700921642
C2_facs_65_tr_1700919453,C2_facs_388_tr_1700919232
C2_facs_66_tr_1700920175,C2_facs_372_tr_1700920406
C2_facs_69_tr_1700920081,C1_facs_8_region_1699102941837_110
C2_facs_73_tr_1700920219,C1_facs_191_tr_1700431335
C2_facs_73_tr_1700920219,C2_facs_114_tr_1700919869
C2_facs_73_tr_1700920219,C2_facs_235_tr_1700921321
C2_facs_73_tr_1700920219,C2_facs_280_tr_1700920116
C2_facs_75_tr_1700921444,C1_facs_26_tr_1700316510
C2_facs_75_tr_1700921444,C1_facs_36_tr_1700316546
C2_facs_75_tr_1700921444,C1_facs_207_tr_1700385666
C2_facs_75_tr_1700921444,C1_facs_226_tr_1700431115
C2_facs_75_tr_1700921444,C1_facs_293_tr_1700322596
C2_facs_75_tr_1700921444,C1_facs_346_tr_1700429722
C2_facs_75_tr_1700921444,C1_facs_477_tr_1700432537
C2_facs_75_tr_1700921444,C2_facs_82_tr_1700918893
C2_facs_75_tr_1700921444,C2_facs_250_tr_1700921237
C2_facs_75_tr_1700921444,C2_facs_265_tr_1700921102
C2_facs_75_tr_1700921444,C2_facs_287_tr_1700920349
C2_facs_77_tr_1700920945,C1_facs_40_tr_1700322718
C2_facs_77_tr_1700920945,C1_facs_477_tr_1700432539
C2_facs_78_tr_1700918994,C1_facs_395_tr_1700429288
C2_facs_78_tr_1700918994,C1_facs_421_tr_1700430297
C2_facs_78_tr_1700918994,C2_facs_101_tr_1700920262
C2_facs_78_tr_1700918994,C2_facs_275_tr_1700919045
C2_facs_80_tr_1700919601,C2_facs_46_tr_1700920721
C2_facs_80_tr_1700919601,C2_facs_78_tr_1700918994
C2_facs_80_tr_1700919602,C2_facs_413_tr_1700918921
C2_facs_81_tr_1700918660,C1_facs_20_region_1700258069305_931
C2_facs_82_tr_1700918893,C1_facs_346_tr_1700429722
C2_facs_82_tr_1700918893,C2_facs_250_tr_1700921237
C2_facs_83_tr_1700920183,C2_facs_399_tr_1700921463
C2_facs_86_tr_1700919585,C1_facs_398_tr_1700431740
C2_facs_88_tr_1700919411,C2_facs_404_tr_1700919280
C2_facs_93_tr_1700919820,C1_facs_66_tr_1700383968
C2_facs_93_tr_1700919820,C1_facs_161_tr_1700430990
C2_facs_93_tr_1700919820,C1_facs_272_tr_1700432072
C2_facs_93_tr_1700919820,C1_facs_410_tr_1700430020
C2_facs_93_tr_1700919820,C1_facs_429_tr_1700431504
C2_facs_93_tr_1700919820,C1_facs_481_tr_1700431688
C2_facs_93_tr_1700919820,C2_facs_3_tr_1700919157
C2_facs_93_tr_1700919820,C2_facs_66_tr_1700920174
C2_facs_93_tr_1700919820,C2_facs_327_tr_1700919873
C2_facs_94_tr_1700920770,C1_facs_121_region_1700261005294_1293
C2_facs_94_tr_1700920770,C1_facs_143_tr_1700430271
C2_facs_94_tr_1700920770,C1_facs_175_tr_1700431035
C2_facs_94_tr_1700920770,C1_facs_429_tr_1700431504
C2_facs_94_tr_1700920770,C1_facs_447_tr_1700431097
C2_facs_96_tr_1700919327,C1_facs_125_region_1700262591140_1592
C2_facs_96_tr_1700919327,C1_facs_277_tr_1700432192
C2_facs_96_tr_1700919327,C2_facs_22_tr_1700921729
C2_facs_96_tr_1700919327,C2_facs_144_tr_1700921058
C2_facs_96_tr_1700919330,C1_facs_207_tr_1700385666
C2_facs_96_tr_1700919330,C1_facs_358_tr_1700322424
C2_facs_96_tr_1700919330,C1_facs_477_tr_1700432539
C2_facs_99_tr_1700919932,C1_facs_518_tr_1700432362
C2_facs_99_tr_1700919932,C2_facs_345_tr_1700919442
C2_facs_101_tr_1700920262,C1_facs_197_tr_1700430599
C2_facs_101_tr_1700920262,C1_facs_429_tr_1700431504
C2_facs_101_tr_1700920262,C2_facs_96_tr_1700919330
C2_facs_108_tr_1700920854,C1_facs_96_tr_1700430648
C2_facs_108_tr_1700920854,C1_facs_104_tr_1700430018
C2_facs_108_tr_1700920854,C1_facs_215_tr_1700430965
C2_facs_108_tr_1700920854,C1_facs_234_tr_1700431878
C2_facs_108_tr_1700920854,C1_facs_296_tr_1700431407
C2_facs_108_tr_1700920854,C1_facs_376_tr_1700431225
C2_facs_108_tr_1700920854,C1_facs_506_tr_1700429519
C2_facs_108_tr_1700920854,C2_facs_18_tr_1700920546
C2_facs_108_tr_1700920854,C2_facs_34_tr_1700919124
C2_facs_108_tr_1700920854,C2_facs_212_tr_1700920488
C2_facs_108_tr_1700920854,C2_facs_222_tr_1700920517
C2_facs_108_tr_1700920854,C2_facs_287_tr_1700920349
C2_facs_108_tr_1700920854,C2_facs_292_tr_1700919619
C2_facs_108_tr_1700920854,C2_facs_351_tr_1700921168
C2_facs_108_tr_1700920854,C2_facs_402_tr_1700920010
C2_facs_109_tr_1700921130,C1_facs_207_tr_1700385666
C2_facs_109_tr_1700921130,C1_facs_232_tr_1700432227
C2_facs_109_tr_1700921130,C1_facs_513_tr_1700429828
C2_facs_109_tr_1700921130,C2_facs_221_tr_1700920198
C2_facs_109_tr_1700921130,C2_facs_301_tr_1700919729
C2_facs_109_tr_1700921133,C1_facs_195_tr_1700429865
C2_facs_109_tr_1700921133,C1_facs_217_tr_1700431366
C2_facs_109_tr_1700921133,C1_facs_220_tr_1700429802
C2_facs_109_tr_1700921133,C1_facs_311_tr_1700432043
C2_facs_109_tr_1700921133,C1_facs_352_tr_1700429305
C2_facs_109_tr_1700921133,C2_facs_207_tr_1700919738
C2_facs_109_tr_1700921133,C2_facs_377_tr_1700918792
C2_facs_110_tr_1700919470,C1_facs_195_tr_1700429865
C2_facs_110_tr_1700919470,C1_facs_217_tr_1700431366
C2_facs_110_tr_1700919470,C1_facs_220_tr_1700429802
C2_facs_110_tr_1700919470,C1_facs_311_tr_1700432043
C2_facs_110_tr_1700919470,C1_facs_352_tr_1700429305
C2_facs_110_tr_1700919470,C2_facs_207_tr_1700919738
C2_facs_110_tr_1700919470,C2_facs_377_tr_1700918792
C2_facs_114_tr_1700919869,C1_facs_113_tr_1700431583
C2_facs_114_tr_1700919869,C1_facs_207_tr_1700385666
C2_facs_114_tr_1700919869,C1_facs_457_tr_1700432521
C2_facs_116_tr_1700920966,C1_facs_11_region_1699103205924_208
C2_facs_116_tr_1700920966,C1_facs_32_tr_1700316536
C2_facs_116_tr_1700920966,C1_facs_504_tr_1700430230
C2_facs_116_tr_1700920963,C2_facs_88_tr_1700919414
C2_facs_117_tr_1700921666,C1_facs_419_tr_1700430035
C2_facs_117_tr_1700921666,C2_facs_117_tr_1700921669
C2_facs_118_tr_1700920305,C2_facs_413_tr_1700918921
C2_facs_120_tr_1700920636,C1_facs_477_tr_1700432539
C2_facs_122_tr_1700920036,C1_facs_510_tr_1700429407
C2_facs_122_tr_1700920036,C2_facs_217_tr_1700918996
C2_facs_124_tr_1700921512,C1_facs_470_tr_1700430905
C2_facs_124_tr_1700921512,C1_facs_491_tr_1700429826
C2_facs_124_tr_1700921512,C2_facs_222_tr_1700920517
C2_facs_124_tr_1700921512,C2_facs_400_tr_1700919116
C2_facs_127_tr_1700921594,C1_facs_48_tr_1700322787
C2_facs_127_tr_1700921594,C1_facs_144_tr_1700430119
C2_facs_127_tr_1700921594,C1_facs_152_tr_1700429505
C2_facs_127_tr_1700921594,C1_facs_207_tr_1700385666
C2_facs_127_tr_1700921594,C1_facs_293_tr_1700322596
C2_facs_127_tr_1700921594,C1_facs_373_tr_1700430631
C2_facs_127_tr_1700921594,C1_facs_475_tr_1700431326
C2_facs_127_tr_1700921594,C1_facs_499_tr_1700430436
C2_facs_127_tr_1700921594,C2_facs_29_tr_1700920923
C2_facs_127_tr_1700921594,C2_facs_38_tr_1700919570
C2_facs_127_tr_1700921594,C2_facs_43_tr_1700919786
C2_facs_127_tr_1700921594,C2_facs_209_tr_1700920394
C2_facs_127_tr_1700921594,C2_facs_242_tr_1700921456
C2_facs_127_tr_1700921594,C2_facs_250_tr_1700921237
C2_facs_127_tr_1700921594,C2_facs_325_tr_1700918615
C2_facs_127_tr_1700921594,C2_facs_328_tr_1700920059
C2_facs_127_tr_1700921594,C2_facs_335_tr_1700920754
C2_facs_127_tr_1700921594,C2_facs_341_tr_1700921068
C2_facs_127_tr_1700921594,C2_facs_350_tr_1700919495
C2_facs_127_tr_1700921594,C2_facs_397_tr_1700921213
C2_facs_130_tr_1700918969,C2_facs_20_tr_1700919295
C2_facs_135_tr_1700919062,C2_facs_394_tr_1700919346
C2_facs_135_tr_1700919063,C2_facs_248_tr_1700920504
C2_facs_139_tr_1700921244,C2_facs_304_tr_1700919176
C2_facs_141_tr_1700919009,C2_facs_85_tr_1700918799
C2_facs_142_tr_1700921139,C2_facs_143_tr_1700920754
C2_facs_143_tr_1700920754,C1_facs_2_region_1699101628768_50
C2_facs_143_tr_1700920754,C1_facs_19_region_1700257789922_855
C2_facs_143_tr_1700920754,C1_facs_74_tr_1700432242
C2_facs_143_tr_1700920754,C1_facs_75_tr_1700432234
C2_facs_143_tr_1700920754,C1_facs_98_tr_1700430563
C2_facs_143_tr_1700920754,C1_facs_104_tr_1700430018
C2_facs_143_tr_1700920754,C1_facs_119_tr_1700432609
C2_facs_143_tr_1700920754,C1_facs_149_tr_1701613273
C2_facs_143_tr_1700920754,C1_facs_165_tr_1700431165
C2_facs_143_tr_1700920754,C1_facs_189_tr_1700429547
C2_facs_143_tr_1700920754,C1_facs_190_tr_1700431422
C2_facs_143_tr_1700920754,C1_facs_230_tr_1700431773
C2_facs_143_tr_1700920754,C1_facs_254_tr_1700429670
C2_facs_143_tr_1700920754,C1_facs_293_tr_1700322596
C2_facs_143_tr_1700920754,C1_facs_353_tr_1700429353
C2_facs_143_tr_1700920754,C1_facs_373_tr_1700430631
C2_facs_143_tr_1700920754,C1_facs_391_tr_1700430333
C2_facs_143_tr_1700920754,C1_facs_475_tr_1700431326
C2_facs_143_tr_1700920754,C1_facs_476_tr_1700429789
C2_facs_143_tr_1700920754,C1_facs_485_tr_1700430934
C2_facs_143_tr_1700920754,C1_facs_500_tr_1700429578
C2_facs_143_tr_1700920754,C1_facs_523_tr_1700432438
C2_facs_143_tr_1700920754,C2_facs_25_tr_1700918960
C2_facs_143_tr_1700920754,C2_facs_54_tr_1700919630
C2_facs_143_tr_1700920754,C2_facs_66_tr_1700920175
C2_facs_143_tr_1700920754,C2_facs_101_tr_1700920260
C2_facs_143_tr_1700920754,C2_facs_111_tr_1700919964
C2_facs_143_tr_1700920754,C2_facs_154_tr_1700919993
C2_facs_143_tr_1700920754,C2_facs_162_tr_1700921728
C2_facs_143_tr_1700920754,C2_facs_169_tr_1700919373
C2_facs_143_tr_1700920754,C2_facs_185_tr_1700920330
C2_facs_143_tr_1700920754,C2_facs_196_tr_1700921640
C2_facs_143_tr_1700920754,C2_facs_241_tr_1700920493
C2_facs_143_tr_1700920754,C2_facs_242_tr_1700921456
C2_facs_143_tr_1700920754,C2_facs_262_tr_1700921079
C2_facs_143_tr_1700920754,C2_facs_298_tr_1700921174
C2_facs_143_tr_1700920754,C2_facs_324_tr_1700918682
C2_facs_143_tr_1700920754,C2_facs_343_tr_1700920175
C2_facs_143_tr_1700920754,C2_facs_364_tr_1700920873
C2_facs_143_tr_1700920754,C2_facs_401_tr_1700920746
C2_facs_144_tr_1700921058,C2_facs_265_tr_1700921102
C2_facs_144_tr_1700921058,C2_facs_324_tr_1700918684
C2_facs_146_tr_1700919807,C2_facs_63_tr_1700918722
C2_facs_146_tr_1700919807,C2_facs_71_tr_1700918647
C2_facs_146_tr_1700919807,C2_facs_107_tr_1700920583
C2_facs_146_tr_1700919807,C2_facs_152_tr_1700919139
C2_facs_146_tr_1700919807,C2_facs_258_tr_1700918667
C2_facs_146_tr_1700919807,C2_facs_324_tr_1700918682
C2_facs_146_tr_1700919807,C2_facs_335_tr_1700920754
C2_facs_146_tr_1700919807,C2_facs_426_tr_1700921386
C2_facs_152_tr_1700919135,C2_facs_47_tr_1700920191
C2_facs_152_tr_1700919135,C2_facs_364_tr_1700920868
C2_facs_152_tr_1700919139,C1_facs_34_tr_1700316592
C2_facs_152_tr_1700919139,C1_facs_47_tr_1700322457
C2_facs_152_tr_1700919139,C1_facs_223_tr_1700432393
C2_facs_152_tr_1700919139,C2_facs_38_tr_1700919570
C2_facs_152_tr_1700919139,C2_facs_380_tr_1700920849
C2_facs_153_tr_1700919882,C1_facs_458_tr_1700432332
C2_facs_153_tr_1700919882,C2_facs_261_tr_1700921514
C2_facs_153_tr_1700919882,C2_facs_285_tr_1700919453
C2_facs_154_tr_1700919993,C1_facs_74_tr_1700432242
C2_facs_154_tr_1700919993,C1_facs_141_tr_1700432365
C2_facs_154_tr_1700919993,C1_facs_143_tr_1700430271
C2_facs_154_tr_1700919993,C1_facs_165_tr_1700431165
C2_facs_154_tr_1700919993,C1_facs_198_tr_1700385654
C2_facs_154_tr_1700919993,C1_facs_255_tr_1700430926
C2_facs_154_tr_1700919993,C1_facs_269_tr_1700432204
C2_facs_154_tr_1700919993,C1_facs_336_tr_1700431044
C2_facs_154_tr_1700919993,C1_facs_368_tr_1700429753
C2_facs_154_tr_1700919993,C1_facs_391_tr_1700430335
C2_facs_154_tr_1700919993,C1_facs_452_tr_1700430362
C2_facs_154_tr_1700919993,C1_facs_475_tr_1700431326
C2_facs_154_tr_1700919993,C1_facs_480_tr_1700430910
C2_facs_154_tr_1700919993,C2_facs_8_tr_1700920084
C2_facs_154_tr_1700919993,C2_facs_152_tr_1700919139
C2_facs_154_tr_1700919993,C2_facs_311_tr_1700920738
C2_facs_154_tr_1700919993,C2_facs_359_tr_1700919979
C2_facs_154_tr_1700919993,C2_facs_371_tr_1700921501
C2_facs_154_tr_1700919993,C2_facs_397_tr_1700921213
C2_facs_155_tr_1700921121,C1_facs_405_tr_1700430138
C2_facs_155_tr_1700921121,C2_facs_92_tr_1700918762
C2_facs_155_tr_1700921121,C2_facs_345_tr_1700919443
C2_facs_158_tr_1700921426,C1_facs_153_tr_1700430810
C2_facs_158_tr_1700921426,C1_facs_170_tr_1700429474
C2_facs_158_tr_1700921426,C1_facs_207_tr_1700385666
C2_facs_163_tr_1700919398,C2_facs_164_tr_1700921597
C2_facs_163_tr_1700919398,C2_facs_178_tr_1700920151
C2_facs_163_tr_1700919398,C2_facs_288_tr_1700921351
C2_facs_164_tr_1700921597,C2_facs_178_tr_1700920151
C2_facs_164_tr_1700921597,C2_facs_288_tr_1700921351
C2_facs_165_tr_1700919712,C1_facs_40_tr_1700322718
C2_facs_166_tr_1700919647,C1_facs_443_tr_1700431150
C2_facs_167_tr_1700920930,C1_facs_26_tr_1700316510
C2_facs_167_tr_1700920930,C1_facs_47_tr_1700322458
C2_facs_167_tr_1700920930,C1_facs_66_tr_1700383968
C2_facs_167_tr_1700920930,C1_facs_66_tr_1700383969
C2_facs_167_tr_1700920930,C1_facs_76_tr_1700432421
C2_facs_167_tr_1700920930,C1_facs_78_tr_1700431274
C2_facs_167_tr_1700920930,C1_facs_86_tr_1700429459
C2_facs_167_tr_1700920930,C1_facs_104_tr_1700430018
C2_facs_167_tr_1700920930,C1_facs_113_tr_1700431583
C2_facs_167_tr_1700920930,C1_facs_125_region_1700262591140_1592
C2_facs_167_tr_1700920930,C1_facs_139_tr_1700430951
C2_facs_167_tr_1700920930,C1_facs_142_tr_1700431011
C2_facs_167_tr_1700920930,C1_facs_144_tr_1700430119
C2_facs_167_tr_1700920930,C1_facs_151_tr_1700430874
C2_facs_167_tr_1700920930,C1_facs_164_tr_1700429592
C2_facs_167_tr_1700920930,C1_facs_165_tr_1700431165
C2_facs_167_tr_1700920930,C1_facs_175_tr_1700431035
C2_facs_167_tr_1700920930,C1_facs_179_tr_1700430849
C2_facs_167_tr_1700920930,C1_facs_181_tr_1701613231
C2_facs_167_tr_1700920930,C1_facs_191_tr_1700431335
C2_facs_167_tr_1700920930,C1_facs_202_tr_1700385686
C2_facs_167_tr_1700920930,C1_facs_207_tr_1700385666
C2_facs_167_tr_1700920930,C1_facs_235_tr_1700432556
C2_facs_167_tr_1700920930,C1_facs_239_tr_1700430978
C2_facs_167_tr_1700920930,C1_facs_240_tr_1700431281
C2_facs_167_tr_1700920930,C1_facs_242_tr_1700432351
C2_facs_167_tr_1700920930,C1_facs_265_tr_1700432112
C2_facs_167_tr_1700920930,C1_facs_269_tr_1700432204
C2_facs_167_tr_1700920930,C1_facs_278_tr_1700430262
C2_facs_167_tr_1700920930,C1_facs_287_region_1700262980255_1668
C2_facs_167_tr_1700920930,C1_facs_303_tr_1700432278
C2_facs_167_tr_1700920930,C1_facs_304_tr_1700430386
C2_facs_167_tr_1700920930,C1_facs_307_tr_1700429911
C2_facs_167_tr_1700920930,C1_facs_308_tr_1700431068
C2_facs_167_tr_1700920930,C1_facs_311_tr_1700432043
C2_facs_167_tr_1700920930,C1_facs_313_tr_1700431948
C2_facs_167_tr_1700920930,C1_facs_315_tr_1700432195
C2_facs_167_tr_1700920930,C1_facs_324_tr_1700431189
C2_facs_167_tr_1700920930,C1_facs_336_tr_1700431055
